,airline,airline_id,source,source_id,dest,dest_id,codeshare,stops,equipment
14488,BA,1355.0,DFW,3670.0,MEX,1824.0,Y,0,M80 M83
14489,BA,1355.0,DFW,3670.0,MLM,1821.0,Y,0,ER4
14490,BA,1355.0,DFW,3670.0,MSY,3861.0,Y,0,M83 M80
14554,BA,1355.0,IAH,3550.0,LHR,507.0,,0,744 777
14854,BA,1355.0,ORD,3830.0,ATL,3682.0,Y,0,E75 CR7 74N
14855,BA,1355.0,ORD,3830.0,CDG,1382.0,Y,0,763
14856,BA,1355.0,ORD,3830.0,DUB,599.0,Y,0,763
14857,BA,1355.0,ORD,3830.0,DUS,345.0,Y,0,763
14858,BA,1355.0,ORD,3830.0,FCO,1555.0,Y,0,763
14859,BA,1355.0,ORD,3830.0,LHR,507.0,,0,744 777
14860,BA,1355.0,ORD,3830.0,MAD,1229.0,Y,0,333
14861,BA,1355.0,ORD,3830.0,MAN,478.0,Y,0,763
14862,BA,1355.0,ORD,3830.0,MSY,3861.0,Y,0,E75
15931,BW,1663.0,FLL,3533.0,KIN,1779.0,,0,738
15932,BW,1663.0,FLL,3533.0,MBJ,1780.0,,0,738
15933,BW,1663.0,FLL,3533.0,POS,2902.0,,0,738
16035,CA,751.0,ATL,3682.0,IAH,3550.0,Y,0,CRJ
16428,CA,751.0,IAH,3550.0,ATL,3682.0,Y,0,CRJ ERJ
16429,CA,751.0,IAH,3550.0,CUN,1852.0,,0,739
16430,CA,751.0,IAH,3550.0,MEX,1824.0,,0,ERJ 319 73G
16431,CA,751.0,IAH,3550.0,PEK,3364.0,,0,773
16673,CA,751.0,ORD,3830.0,PEK,3364.0,Y,0,777
16674,CA,751.0,ORD,3830.0,PVG,3406.0,Y,0,744
17394,CI,1756.0,ATL,3682.0,DFW,3670.0,,0,74Y
17395,CI,1756.0,ATL,3682.0,LAX,3484.0,Y,0,763
17396,CI,1756.0,ATL,3682.0,SFO,3469.0,Y,0,739 757
17431,CI,1756.0,IAH,3550.0,ATL,3682.0,Y,0,M88 717
17620,CM,1889.0,IAH,3550.0,PTY,1871.0,Y,0,739
17621,CM,1889.0,IAH,3550.0,SFO,3469.0,Y,0,788
17647,CM,1889.0,ORD,3830.0,PTY,1871.0,,0,738
17818,CX,1680.0,ATL,3682.0,ORD,3830.0,Y,0,E75
17993,CX,1680.0,ORD,3830.0,ATL,3682.0,Y,0,CR7
17994,CX,1680.0,ORD,3830.0,HKG,3077.0,,0,77W
18447,CZ,1767.0,DTW,3645.0,PEK,3364.0,Y,0,777
18448,CZ,1767.0,DTW,3645.0,PVG,3406.0,Y,0,77L 777
20056,DL,2009.0,ATL,3682.0,ABE,4355.0,,0,717
20057,DL,2009.0,ATL,3682.0,ABQ,4019.0,,0,757 320
20058,DL,2009.0,ATL,3682.0,ABY,5715.0,Y,0,CRJ
20059,DL,2009.0,ATL,3682.0,AEX,3852.0,Y,0,CRJ CR9
20060,DL,2009.0,ATL,3682.0,AGS,3658.0,,0,717 M88
20061,DL,2009.0,ATL,3682.0,ALB,3864.0,,0,M88
20062,DL,2009.0,ATL,3682.0,AMS,580.0,,0,333 76W
20063,DL,2009.0,ATL,3682.0,ATW,4047.0,Y,0,CR7 CR9
20064,DL,2009.0,ATL,3682.0,AUA,2895.0,,0,738 757
20065,DL,2009.0,ATL,3682.0,AUS,3673.0,,0,M90 M88 
20066,DL,2009.0,ATL,3682.0,AVL,4007.0,,0,M88
20067,DL,2009.0,ATL,3682.0,AVP,4286.0,Y,0,CR7
20068,DL,2009.0,ATL,3682.0,AZO,4039.0,Y,0,CRJ
20069,DL,2009.0,ATL,3682.0,BDA,4069.0,,0,319
20070,DL,2009.0,ATL,3682.0,BDL,3825.0,,0,M88 73W 320
20071,DL,2009.0,ATL,3682.0,BHM,3811.0,,0,M88 320
20072,DL,2009.0,ATL,3682.0,BJX,1815.0,Y,0,CR9
20073,DL,2009.0,ATL,3682.0,BMI,4037.0,Y,0,CR9 CR7
20074,DL,2009.0,ATL,3682.0,BNA,3690.0,,0,M88 738 319 320 73H 717
20075,DL,2009.0,ATL,3682.0,BOG,2709.0,,0,73W
20076,DL,2009.0,ATL,3682.0,BON,2896.0,,0,757
20077,DL,2009.0,ATL,3682.0,BOS,3448.0,,0,M90 757 320 738 M88  319
20078,DL,2009.0,ATL,3682.0,BQK,5725.0,Y,0,CRJ
20079,DL,2009.0,ATL,3682.0,BRU,302.0,,0,76W
20080,DL,2009.0,ATL,3682.0,BSB,2531.0,,0,752
20081,DL,2009.0,ATL,3682.0,BTR,3846.0,,0,319
20082,DL,2009.0,ATL,3682.0,BTV,3711.0,Y,0,CR9
20083,DL,2009.0,ATL,3682.0,BUF,3820.0,,0,M90 M88
20084,DL,2009.0,ATL,3682.0,BWI,3849.0,,0,M88 M90 757 320 73W
20085,DL,2009.0,ATL,3682.0,BZE,1957.0,,0,319 M88
20086,DL,2009.0,ATL,3682.0,CAE,3561.0,,0,717 M88 319
20087,DL,2009.0,ATL,3682.0,CAK,4112.0,,0,M88
20088,DL,2009.0,ATL,3682.0,CCS,2851.0,,0,757
20089,DL,2009.0,ATL,3682.0,CDG,1382.0,,0,76W
20090,DL,2009.0,ATL,3682.0,CHA,3578.0,,0,M88
20091,DL,2009.0,ATL,3682.0,CHO,4015.0,Y,0,CRJ
20092,DL,2009.0,ATL,3682.0,CHS,3806.0,,0,319 320 M88 73W 717
20093,DL,2009.0,ATL,3682.0,CID,4043.0,Y,0,CR9 CRJ
20094,DL,2009.0,ATL,3682.0,CLE,3486.0,,0,717 M88 
20095,DL,2009.0,ATL,3682.0,CLT,3876.0,,0,M90 M88 319
20096,DL,2009.0,ATL,3682.0,CMH,3759.0,,0,73W M88 738 319
20097,DL,2009.0,ATL,3682.0,COS,3819.0,,0,738
20098,DL,2009.0,ATL,3682.0,CRW,4285.0,,0,319
20099,DL,2009.0,ATL,3682.0,CSG,4255.0,Y,0,CRJ
20100,DL,2009.0,ATL,3682.0,CUN,1852.0,,0,M88 757 320
20101,DL,2009.0,ATL,3682.0,CVG,3488.0,,0,M88 738 320  319
20102,DL,2009.0,ATL,3682.0,CZM,1800.0,,0,319 M88
20103,DL,2009.0,ATL,3682.0,DAB,3950.0,,0,M90 757 M88
20104,DL,2009.0,ATL,3682.0,DAL,3502.0,Y,0,CRJ
20105,DL,2009.0,ATL,3682.0,DAY,3627.0,,0,M88
20106,DL,2009.0,ATL,3682.0,DCA,3520.0,,0,M90 M88 757 320 738 
20107,DL,2009.0,ATL,3682.0,DEN,3751.0,,0,M90 738 757
20108,DL,2009.0,ATL,3682.0,DFW,3670.0,,0,M88 319 738
20109,DL,2009.0,ATL,3682.0,DHN,3739.0,Y,0,CRJ
20110,DL,2009.0,ATL,3682.0,DSM,3729.0,,0,M88
20111,DL,2009.0,ATL,3682.0,DTW,3645.0,,0,320 M88 73H M90 757 739
20112,DL,2009.0,ATL,3682.0,DUB,599.0,,0,76W
20113,DL,2009.0,ATL,3682.0,DUS,345.0,,0,76W
20114,DL,2009.0,ATL,3682.0,DXB,2188.0,,0,77L
20115,DL,2009.0,ATL,3682.0,ECP,7669.0,,0,717 M88
20116,DL,2009.0,ATL,3682.0,ELP,3559.0,,0,M88
20117,DL,2009.0,ATL,3682.0,EVV,4018.0,Y,0,CRJ
20118,DL,2009.0,ATL,3682.0,EWN,3730.0,Y,0,CRJ
20119,DL,2009.0,ATL,3682.0,EWR,3494.0,,0,717 319
20120,DL,2009.0,ATL,3682.0,EYW,3875.0,,0,73W
20121,DL,2009.0,ATL,3682.0,EZE,3988.0,,0,76W
20122,DL,2009.0,ATL,3682.0,FAR,4292.0,Y,0,CR9
20123,DL,2009.0,ATL,3682.0,FAY,5738.0,,0,73W
20124,DL,2009.0,ATL,3682.0,FCO,1555.0,,0,333
20125,DL,2009.0,ATL,3682.0,FLL,3533.0,,0,757 M90 739
20126,DL,2009.0,ATL,3682.0,FNT,4089.0,,0,M88
20127,DL,2009.0,ATL,3682.0,FPO,1948.0,,0,M88
20128,DL,2009.0,ATL,3682.0,FRA,340.0,,0,764
20129,DL,2009.0,ATL,3682.0,FSD,4009.0,Y,0,CR7
20130,DL,2009.0,ATL,3682.0,FSM,3437.0,Y,0,CRJ
20131,DL,2009.0,ATL,3682.0,FWA,4041.0,Y,0,CRJ
20132,DL,2009.0,ATL,3682.0,GCM,1926.0,,0,M88
20133,DL,2009.0,ATL,3682.0,GDL,1804.0,,0,320
20134,DL,2009.0,ATL,3682.0,GGT,1941.0,Y,0,CR9
20135,DL,2009.0,ATL,3682.0,GIG,2560.0,,0,764
20136,DL,2009.0,ATL,3682.0,GNV,3472.0,,0,717
20137,DL,2009.0,ATL,3682.0,GPT,4038.0,,0,M88
20138,DL,2009.0,ATL,3682.0,GRB,3653.0,Y,0,CR9 CR7
20139,DL,2009.0,ATL,3682.0,GRK,3775.0,Y,0,CR7 CR9
20140,DL,2009.0,ATL,3682.0,GRR,3685.0,,0,717 M88 320 319
20141,DL,2009.0,ATL,3682.0,GRU,2564.0,,0,76W
20142,DL,2009.0,ATL,3682.0,GSO,4008.0,,0,M88 73H 320 738  319
20143,DL,2009.0,ATL,3682.0,GSP,4034.0,,0,M88 319 717
20144,DL,2009.0,ATL,3682.0,GTR,4273.0,Y,0,CRJ
20145,DL,2009.0,ATL,3682.0,GUA,1767.0,,0,757
20146,DL,2009.0,ATL,3682.0,HNL,3728.0,,0,333
20147,DL,2009.0,ATL,3682.0,HOU,3566.0,,0,M88 
20148,DL,2009.0,ATL,3682.0,HPN,3589.0,Y,0,CR7 CR9
20149,DL,2009.0,ATL,3682.0,HSV,4113.0,,0,M88 717
20150,DL,2009.0,ATL,3682.0,IAD,3714.0,,0,M88 320 319 717
20151,DL,2009.0,ATL,3682.0,IAH,3550.0,,0,M88 717 320 319
20152,DL,2009.0,ATL,3682.0,ICN,3930.0,Y,0,77W
20153,DL,2009.0,ATL,3682.0,ICT,3457.0,,0,M88
20154,DL,2009.0,ATL,3682.0,ILM,3845.0,,0,319
20155,DL,2009.0,ATL,3682.0,IND,3585.0,,0,M88 320 M90  319
20156,DL,2009.0,ATL,3682.0,JAN,3580.0,,0,717 M88
20157,DL,2009.0,ATL,3682.0,JAX,3712.0,,0,757 739 M90 738
20158,DL,2009.0,ATL,3682.0,JFK,3797.0,,0,319 752 738 M88 73H 
20159,DL,2009.0,ATL,3682.0,JNB,813.0,,0,77L
20160,DL,2009.0,ATL,3682.0,KIN,1779.0,,0,319
20161,DL,2009.0,ATL,3682.0,LAN,3544.0,Y,0,CRJ
20162,DL,2009.0,ATL,3682.0,LAS,3877.0,,0,73H 739 757 753 738
20163,DL,2009.0,ATL,3682.0,LAX,3484.0,,0,757 76W 763 739
20164,DL,2009.0,ATL,3682.0,LEX,4017.0,,0,M88 717
20165,DL,2009.0,ATL,3682.0,LFT,3493.0,Y,0,CRJ
20166,DL,2009.0,ATL,3682.0,LGA,3697.0,,0,320 757 M88 738 739 73H 73W
20167,DL,2009.0,ATL,3682.0,LHR,507.0,,0,764 77L 76W
20168,DL,2009.0,ATL,3682.0,LIM,2789.0,,0,76W
20169,DL,2009.0,ATL,3682.0,LIR,1881.0,,0,738 757
20170,DL,2009.0,ATL,3682.0,LIT,3660.0,,0,M88 319
20171,DL,2009.0,ATL,3682.0,LOS,273.0,,0,76W
20172,DL,2009.0,ATL,3682.0,MAD,1229.0,,0,764
20173,DL,2009.0,ATL,3682.0,MAN,478.0,,0,76W
20174,DL,2009.0,ATL,3682.0,MBJ,1780.0,,0,757 M88
20175,DL,2009.0,ATL,3682.0,MBS,4128.0,Y,0,CRJ
20176,DL,2009.0,ATL,3682.0,MCI,3458.0,,0,M88 M90 757
20177,DL,2009.0,ATL,3682.0,MCO,3878.0,,0,757 763 739 753
20178,DL,2009.0,ATL,3682.0,MDT,3542.0,,0,M88
20179,DL,2009.0,ATL,3682.0,MDW,3747.0,,0,320 717 319
20180,DL,2009.0,ATL,3682.0,MEM,3473.0,,0,M88 320 319
20181,DL,2009.0,ATL,3682.0,MEX,1824.0,,0,73W 738 73H
20182,DL,2009.0,ATL,3682.0,MGA,1863.0,,0,319 320
20183,DL,2009.0,ATL,3682.0,MGM,4115.0,Y,0,CRJ
20184,DL,2009.0,ATL,3682.0,MHT,4011.0,,0,320
20185,DL,2009.0,ATL,3682.0,MIA,3576.0,,0,M88 M90 757 320 73H 
20186,DL,2009.0,ATL,3682.0,MKE,3717.0,,0,M90 M88
20187,DL,2009.0,ATL,3682.0,MLB,3671.0,,0,M88
20188,DL,2009.0,ATL,3682.0,MLI,4072.0,Y,0,CR9 CR7
20189,DL,2009.0,ATL,3682.0,MLU,3732.0,Y,0,CRJ
20190,DL,2009.0,ATL,3682.0,MOB,3782.0,,0,717 319
20191,DL,2009.0,ATL,3682.0,MSN,3459.0,,0,320 73W
20192,DL,2009.0,ATL,3682.0,MSP,3858.0,,0,757 320 M90 73H 739 738
20193,DL,2009.0,ATL,3682.0,MSY,3861.0,,0,757 M90 M88
20194,DL,2009.0,ATL,3682.0,MTY,1825.0,Y,0,CR9
20195,DL,2009.0,ATL,3682.0,MUC,346.0,,0,764
20196,DL,2009.0,ATL,3682.0,MYR,3515.0,,0,717 M88 319
20197,DL,2009.0,ATL,3682.0,NAS,1953.0,,0,M88
20198,DL,2009.0,ATL,3682.0,NRT,2279.0,,0,744
20199,DL,2009.0,ATL,3682.0,OAJ,4386.0,Y,0,CRJ CR9
20200,DL,2009.0,ATL,3682.0,OKC,3863.0,,0,M88 
20201,DL,2009.0,ATL,3682.0,OMA,3454.0,,0,M88 M90
20202,DL,2009.0,ATL,3682.0,ORD,3830.0,,0,757 319 320 717 M88 M90
20203,DL,2009.0,ATL,3682.0,ORF,3611.0,,0,M90 M88 319
20204,DL,2009.0,ATL,3682.0,PAP,1897.0,,0,320
20205,DL,2009.0,ATL,3682.0,PBI,3722.0,,0,M90 757 M88
20206,DL,2009.0,ATL,3682.0,PDX,3720.0,,0,739 73H 738
20207,DL,2009.0,ATL,3682.0,PHF,3633.0,Y,0,CRJ
20208,DL,2009.0,ATL,3682.0,PHL,3752.0,,0,757 320 M88 M90 73H
20209,DL,2009.0,ATL,3682.0,PHX,3462.0,,0,757 73H 739 738
20210,DL,2009.0,ATL,3682.0,PIA,4046.0,Y,0,CRJ
20211,DL,2009.0,ATL,3682.0,PIT,3570.0,,0,M88 320
20212,DL,2009.0,ATL,3682.0,PLS,1754.0,,0,73W M88
20213,DL,2009.0,ATL,3682.0,PNS,3564.0,,0,M90 717
20214,DL,2009.0,ATL,3682.0,PTY,1871.0,,0,738
20215,DL,2009.0,ATL,3682.0,PUJ,1760.0,,0,738 M88 
20216,DL,2009.0,ATL,3682.0,PVD,3641.0,,0,M88
20217,DL,2009.0,ATL,3682.0,PVR,1836.0,,0,757
20218,DL,2009.0,ATL,3682.0,PWM,3862.0,,0,M88
20219,DL,2009.0,ATL,3682.0,RDU,3626.0,,0,M88 M90 739 320 738 752
20220,DL,2009.0,ATL,3682.0,RIC,3608.0,,0,M88 M90 73H
20221,DL,2009.0,ATL,3682.0,ROA,4016.0,,0,319
20222,DL,2009.0,ATL,3682.0,ROC,3622.0,,0,M88 M90
20223,DL,2009.0,ATL,3682.0,RSW,3793.0,,0,M90 757 M88
20224,DL,2009.0,ATL,3682.0,RTB,1774.0,,0,738
20225,DL,2009.0,ATL,3682.0,SAL,1892.0,,0,319 320
20226,DL,2009.0,ATL,3682.0,SAN,3731.0,,0,739 763
20227,DL,2009.0,ATL,3682.0,SAP,1772.0,,0,319 320
20228,DL,2009.0,ATL,3682.0,SAT,3621.0,,0,757 M90 320
20229,DL,2009.0,ATL,3682.0,SAV,3613.0,,0,M88 717 319
20230,DL,2009.0,ATL,3682.0,SBN,4359.0,Y,0,CRJ
20231,DL,2009.0,ATL,3682.0,SCL,2650.0,,0,76W
20232,DL,2009.0,ATL,3682.0,SDF,4014.0,,0,M88 M90
20233,DL,2009.0,ATL,3682.0,SDQ,1762.0,,0,73H
20234,DL,2009.0,ATL,3682.0,SEA,3577.0,,0,76W 763 739 757 738
20235,DL,2009.0,ATL,3682.0,SFO,3469.0,,0,739 757 763
20236,DL,2009.0,ATL,3682.0,SGF,4348.0,Y,0,CRJ CR9
20237,DL,2009.0,ATL,3682.0,SHV,3609.0,Y,0,CRJ
20238,DL,2009.0,ATL,3682.0,SJC,3748.0,,0,738
20239,DL,2009.0,ATL,3682.0,SJD,1840.0,,0,73W 738
20240,DL,2009.0,ATL,3682.0,SJO,1885.0,,0,757 738 73H
20241,DL,2009.0,ATL,3682.0,SJU,2890.0,,0,757 753 73H 
20242,DL,2009.0,ATL,3682.0,SLC,3536.0,,0,763 757 320
20243,DL,2009.0,ATL,3682.0,SMF,3817.0,,0,757
20244,DL,2009.0,ATL,3682.0,SNA,3867.0,,0,757
20245,DL,2009.0,ATL,3682.0,SRQ,4067.0,,0,M90 757
20246,DL,2009.0,ATL,3682.0,STL,3678.0,,0,M90 717 757 319 M88
20247,DL,2009.0,ATL,3682.0,STR,350.0,,0,76W
20248,DL,2009.0,ATL,3682.0,STT,2883.0,,0,757
20249,DL,2009.0,ATL,3682.0,SXM,2899.0,,0,757
20250,DL,2009.0,ATL,3682.0,SYR,3745.0,,0,M88
20251,DL,2009.0,ATL,3682.0,TGU,1776.0,,0,73W
20252,DL,2009.0,ATL,3682.0,TLH,3698.0,,0,319 M88 717
20253,DL,2009.0,ATL,3682.0,TPA,3646.0,,0,757 739 M90 738
20254,DL,2009.0,ATL,3682.0,TRI,4116.0,,0,319
20255,DL,2009.0,ATL,3682.0,TUL,3855.0,,0,M88
20256,DL,2009.0,ATL,3682.0,TUS,3636.0,,0,M90
20257,DL,2009.0,ATL,3682.0,TYS,3676.0,,0,717
20258,DL,2009.0,ATL,3682.0,UIO,2688.0,,0,73W
20259,DL,2009.0,ATL,3682.0,UVF,2894.0,,0,738 73H 757
20260,DL,2009.0,ATL,3682.0,VLD,5776.0,Y,0,CRJ
20261,DL,2009.0,ATL,3682.0,VPS,3873.0,,0,717 319 M88
20262,DL,2009.0,ATL,3682.0,XNA,4356.0,,0,717
20263,DL,2009.0,ATL,3682.0,YUL,146.0,Y,0,CR9 CR7
20264,DL,2009.0,ATL,3682.0,YYZ,193.0,Y,0,CR7 CR9
20265,DL,2009.0,ATL,3682.0,ZRH,1678.0,,0,76W
20438,DL,2009.0,CLT,3876.0,ATL,3682.0,,0,M90 M88
20439,DL,2009.0,CLT,3876.0,CVG,3488.0,Y,0,ERJ CRJ
20440,DL,2009.0,CLT,3876.0,DTW,3645.0,,0,M90 320 M88
20441,DL,2009.0,CLT,3876.0,JFK,3797.0,Y,0,ERJ
20442,DL,2009.0,CLT,3876.0,LGA,3697.0,,0,CR7
20443,DL,2009.0,CLT,3876.0,MSP,3858.0,,0,319 320
20444,DL,2009.0,CLT,3876.0,SLC,3536.0,,0,320
20529,DL,2009.0,DCA,3520.0,ATL,3682.0,,0,738 M88 M90 73H
20530,DL,2009.0,DCA,3520.0,CVG,3488.0,Y,0,CR9
20531,DL,2009.0,DCA,3520.0,DTW,3645.0,,0,319 738 M88
20532,DL,2009.0,DCA,3520.0,JFK,3797.0,Y,0,CR9
20533,DL,2009.0,DCA,3520.0,LAX,3484.0,Y,0,73H
20534,DL,2009.0,DCA,3520.0,LEX,4017.0,Y,0,CRJ
20535,DL,2009.0,DCA,3520.0,LGA,3697.0,Y,0,E70 E75
20536,DL,2009.0,DCA,3520.0,MEM,3473.0,Y,0,E70
20537,DL,2009.0,DCA,3520.0,MSN,3459.0,Y,0,E70
20538,DL,2009.0,DCA,3520.0,MSP,3858.0,,0,M90 M88 319 738 320
20539,DL,2009.0,DCA,3520.0,OMA,3454.0,Y,0,E70
20540,DL,2009.0,DCA,3520.0,SLC,3536.0,,0,757
20549,DL,2009.0,DFW,3670.0,AMS,580.0,Y,0,332
20550,DL,2009.0,DFW,3670.0,ATL,3682.0,,0,M88 319
20551,DL,2009.0,DFW,3670.0,CVG,3488.0,Y,0,CR9
20552,DL,2009.0,DFW,3670.0,DTW,3645.0,,0,319 E75 M88 320
20553,DL,2009.0,DFW,3670.0,ICN,3930.0,Y,0,772
20554,DL,2009.0,DFW,3670.0,JFK,3797.0,Y,0,CR9
20555,DL,2009.0,DFW,3670.0,LGA,3697.0,,0,E75
20556,DL,2009.0,DFW,3670.0,MEM,3473.0,Y,0,CRJ
20557,DL,2009.0,DFW,3670.0,MEX,1824.0,,0,EMJ
20558,DL,2009.0,DFW,3670.0,MSP,3858.0,,0,319
20559,DL,2009.0,DFW,3670.0,SLC,3536.0,,0,320
20560,DL,2009.0,DFW,3670.0,YYC,178.0,Y,0,73W
20573,DL,2009.0,DTW,3645.0,ABE,4355.0,Y,0,CRJ
20574,DL,2009.0,DTW,3645.0,ALB,3864.0,Y,0,CRJ CR9
20575,DL,2009.0,DTW,3645.0,AMS,580.0,,0,777 333 332 76W
20576,DL,2009.0,DTW,3645.0,APN,5720.0,Y,0,CRJ
20577,DL,2009.0,DTW,3645.0,ATL,3682.0,,0,M88 73H 757 320 738 739 M90 753
20578,DL,2009.0,DTW,3645.0,ATW,4047.0,Y,0,CRJ
20579,DL,2009.0,DTW,3645.0,AUS,3673.0,,0,717
20580,DL,2009.0,DTW,3645.0,AVL,4007.0,Y,0,CRJ
20581,DL,2009.0,DTW,3645.0,AVP,4286.0,Y,0,CRJ
20582,DL,2009.0,DTW,3645.0,AZO,4039.0,,0,ERJ
20583,DL,2009.0,DTW,3645.0,BDL,3825.0,,0,M88 319
20584,DL,2009.0,DTW,3645.0,BGM,4129.0,Y,0,CRJ
20585,DL,2009.0,DTW,3645.0,BGR,3463.0,Y,0,CR7
20586,DL,2009.0,DTW,3645.0,BHM,3811.0,Y,0,CRJ
20587,DL,2009.0,DTW,3645.0,BMI,4037.0,Y,0,CRJ
20588,DL,2009.0,DTW,3645.0,BNA,3690.0,,0,320 738 M88
20589,DL,2009.0,DTW,3645.0,BOS,3448.0,,0,73H 738 320 757 M90 319
20590,DL,2009.0,DTW,3645.0,BTV,3711.0,Y,0,CRJ
20591,DL,2009.0,DTW,3645.0,BUF,3820.0,,0,M88 319 320 M90 ERJ
20592,DL,2009.0,DTW,3645.0,BWI,3849.0,,0,M88 320 ERJ
20593,DL,2009.0,DTW,3645.0,CAE,3561.0,Y,0,CRJ
20594,DL,2009.0,DTW,3645.0,CAK,4112.0,Y,0,CRJ
20595,DL,2009.0,DTW,3645.0,CDG,1382.0,,0,76W 343 764 333
20596,DL,2009.0,DTW,3645.0,CHA,3578.0,Y,0,CRJ
20597,DL,2009.0,DTW,3645.0,CHS,3806.0,Y,0,CRJ ERJ CR9 CR7
20598,DL,2009.0,DTW,3645.0,CID,4043.0,Y,0,CRJ
20599,DL,2009.0,DTW,3645.0,CIU,5729.0,Y,0,CRJ
20600,DL,2009.0,DTW,3645.0,CLE,3486.0,Y,0,CRJ CR7 ERJ
20601,DL,2009.0,DTW,3645.0,CLT,3876.0,,0,320 M88 M90
20602,DL,2009.0,DTW,3645.0,CMH,3759.0,,0,ERJ
20603,DL,2009.0,DTW,3645.0,CRW,4285.0,Y,0,CRJ
20604,DL,2009.0,DTW,3645.0,CUN,1852.0,,0,320
20605,DL,2009.0,DTW,3645.0,CVG,3488.0,,0,ERJ
20606,DL,2009.0,DTW,3645.0,CWA,4045.0,Y,0,CRJ
20607,DL,2009.0,DTW,3645.0,DAY,3627.0,,0,ERJ
20608,DL,2009.0,DTW,3645.0,DCA,3520.0,,0,738 M88 319 M90
20609,DL,2009.0,DTW,3645.0,DEN,3751.0,,0,320 M90 738 757
20610,DL,2009.0,DTW,3645.0,DFW,3670.0,,0,319 M88 320
20611,DL,2009.0,DTW,3645.0,DSM,3729.0,Y,0,CRJ
20612,DL,2009.0,DTW,3645.0,ELM,3946.0,Y,0,CR7 CRJ
20613,DL,2009.0,DTW,3645.0,ERI,4276.0,,0,ERJ
20614,DL,2009.0,DTW,3645.0,ESC,6800.0,Y,0,CRJ
20615,DL,2009.0,DTW,3645.0,EVV,4018.0,Y,0,CRJ
20616,DL,2009.0,DTW,3645.0,EWR,3494.0,,0,717 320
20617,DL,2009.0,DTW,3645.0,FLL,3533.0,,0,757 M88 739 738
20618,DL,2009.0,DTW,3645.0,FRA,340.0,,0,764
20619,DL,2009.0,DTW,3645.0,FWA,4041.0,Y,0,CRJ
20620,DL,2009.0,DTW,3645.0,GCM,1926.0,,0,738
20621,DL,2009.0,DTW,3645.0,GRB,3653.0,,0,319 320
20622,DL,2009.0,DTW,3645.0,GRR,3685.0,,0,ERJ M88 717 320
20623,DL,2009.0,DTW,3645.0,GRU,2564.0,,0,76W
20624,DL,2009.0,DTW,3645.0,GSO,4008.0,Y,0,CRJ
20625,DL,2009.0,DTW,3645.0,GSP,4034.0,Y,0,CRJ
20626,DL,2009.0,DTW,3645.0,HPN,3589.0,Y,0,CRJ
20627,DL,2009.0,DTW,3645.0,HSV,4113.0,Y,0,CRJ
20628,DL,2009.0,DTW,3645.0,IAD,3714.0,,0,ERJ
20629,DL,2009.0,DTW,3645.0,IAH,3550.0,,0,717
20630,DL,2009.0,DTW,3645.0,ICN,3930.0,,0,744
20631,DL,2009.0,DTW,3645.0,IND,3585.0,,0,M88 320 319
20632,DL,2009.0,DTW,3645.0,ITH,3947.0,Y,0,CRJ
20633,DL,2009.0,DTW,3645.0,JAX,3712.0,Y,0,CR9
20634,DL,2009.0,DTW,3645.0,JFK,3797.0,,0,M88 319
20635,DL,2009.0,DTW,3645.0,LAN,3544.0,Y,0,CRJ
20636,DL,2009.0,DTW,3645.0,LAS,3877.0,,0,757 738
20637,DL,2009.0,DTW,3645.0,LAX,3484.0,,0,763 757 739 753
20638,DL,2009.0,DTW,3645.0,LEX,4017.0,,0,717
20639,DL,2009.0,DTW,3645.0,LGA,3697.0,,0,320 M88 319
20640,DL,2009.0,DTW,3645.0,LHR,507.0,,0,76W 77L
20641,DL,2009.0,DTW,3645.0,LIT,3660.0,Y,0,CR7
20642,DL,2009.0,DTW,3645.0,MBJ,1780.0,,0,320
20643,DL,2009.0,DTW,3645.0,MBS,4128.0,Y,0,CRJ CR9
20644,DL,2009.0,DTW,3645.0,MCI,3458.0,,0,M88 319 320
20645,DL,2009.0,DTW,3645.0,MCO,3878.0,,0,757 753
20646,DL,2009.0,DTW,3645.0,MDT,3542.0,Y,0,CRJ CR9
20647,DL,2009.0,DTW,3645.0,MDW,3747.0,Y,0,CR9 CR7 E75
20648,DL,2009.0,DTW,3645.0,MEM,3473.0,,0,M88
20649,DL,2009.0,DTW,3645.0,MEX,1824.0,,0,319
20650,DL,2009.0,DTW,3645.0,MHT,4011.0,Y,0,ERJ CRJ
20651,DL,2009.0,DTW,3645.0,MIA,3576.0,,0,320 M88
20652,DL,2009.0,DTW,3645.0,MKE,3717.0,,0,320 717 M90 M88
20653,DL,2009.0,DTW,3645.0,MLI,4072.0,Y,0,CRJ
20654,DL,2009.0,DTW,3645.0,MQT,3675.0,Y,0,CRJ
20655,DL,2009.0,DTW,3645.0,MSN,3459.0,,0,M88 319 320
20656,DL,2009.0,DTW,3645.0,MSP,3858.0,,0,M90 M88 320 753 757 73H 777 319 738
20657,DL,2009.0,DTW,3645.0,MSY,3861.0,,0,319 M88
20658,DL,2009.0,DTW,3645.0,MTY,1825.0,,0,319
20659,DL,2009.0,DTW,3645.0,MYR,3515.0,Y,0,E75 CR9
20660,DL,2009.0,DTW,3645.0,NAS,1953.0,,0,M88
20661,DL,2009.0,DTW,3645.0,NGO,3942.0,,0,744
20662,DL,2009.0,DTW,3645.0,NRT,2279.0,,0,777 77L
20663,DL,2009.0,DTW,3645.0,OKC,3863.0,Y,0,CR9 CR7
